"";"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"cg_pcp_sexp";"cg_prop_sexp";"cg_prop_def";"cg_gdp_sexp";"n_sp";"n_cct";"n_lpi";"n_ncp";"all_cmd_imports";"real_cmd_exports_pcp";"pop";"maj";"execrlc";"exelec";"statecap_baseline";"v2x_polyarchy";"demstock_one";"gdp_pcp_ppp";"inf_eop_g";"unemp";"gg_rev";"cgov_debt";"kof_trade_df";"kof_trade_dj";"def_prop_gdp";"milex";"urban_pop";"dp_ratio_old";"dp_ratio_yg";"civtot";"ajr_settmort";"dist";"v2pariglef_ord";"milex_pop"
"584";"North America";"MEX";"Mexico";2005;"Presidential";"Vicente Fox Quesada";"National Action Party";696;"PAN";524,83924141;37,6045471229147;1,94449740534793;6,06973145;0;0;0;0;42462166;482,276390190844;105442;0,34;"Right";0;0,556331992149353;0,71;0,239256587085657;19194,654;3,333;3,478;19,722;19,568713910951;22,0528163909912;66,3230361938477;0,340404650226474;4186,26233265246;76,4748624380269;9,12014765593337;51,5143460838206;0;4,26;0;5;3,97020383969619
"585";"North America";"MEX";"Mexico";2006;"Presidential";"Vicente Fox Quesada";"National Action Party";696;"PAN";542,66774448;37,2144756081456;1,74901820005188;6,094043936;0;0;0;0;51666279;565,533908314419;106887;0,34;"Right";1;0,557860791683197;0,671;0,244541229502695;19837,98;4,053;3,527;20,351;20,027311604365;23,2153797149658;59,5738754272461;0,297483414235144;3925,88134385297;76,4982455683657;9,24644652535731;50,4267617501396;4;4,26;0;5;3,6729268702957
"586";"North America";"MEX";"Mexico";2007;"Presidential";"Felipe de Jesús Calderón Hinojosa";"National Action Party";696;"PAN";600,43162271;39,1932494794937;1,97067479029872;6,690363416;1;1;1;3;60623193;596,223473137391;108303;0,412;"Right";0;0,464852303266525;0,637;0,249347725604615;19954,202;3,759;3,611;21,063;20,474247240717;23,836145401001;61,5713272094727;0,383092431979546;5267,97626677885;76,5047326234761;9,33108070423633;49,357773559569;4;4,26;0;5;4,86410927377714
"587";"North America";"MEX";"Mexico";2008;"Presidential";"Felipe de Jesús Calderón Hinojosa";"National Action Party";696;"PAN";608,39172893;37,005906852167;2,00626563468383;6,803390785;0;0;1;1;77362556;646,802670612869;109684;0,412;"Right";0;0,464947879314423;0,642;0,253735382481612;19839,474;6,528;3,888;25,821;24,011392380267;25,1118488311768;62,4704742431641;0,37317675556547;5238,44263323059;76,5090428271033;9,38622369273309;48,3331833887804;4;4,26;0;5;4,77594055033605
"588";"North America";"MEX";"Mexico";2009;"Presidential";"Felipe de Jesús Calderón Hinojosa";"National Action Party";696;"PAN";646,27499065;41,0205728363242;2,32927884863786;7,74386176;0;0;0;0;49011019;477,850278441935;111049;0,412;"Right";0;0,395187616348267;0,648;0,258133688416883;18310,261;3,574;5,33;22,581;27,451330326834;24,2515621185303;65,2142181396484;0,478488795822754;6290,69637683354;76,5143930040295;9,44189266211272;47,3526030422044;4;4,26;0;5;5,66479335863766
"589";"North America";"MEX";"Mexico";2010;"Presidential";"Felipe de Jesús Calderón Hinojosa";"National Action Party";696;"PAN";674,05257827;42,1113028936709;2,48767934680123;7,794750304;0;0;0;0;66469361;598,279708729438;112532;0,28429425;"Right";0;0,362188279628754;0,661;0,262553442045255;18941,164;4,402;5,273;22,678;26,895415848289;25,6174373626709;69,2586441040039;0,433229899207479;5991,24100817137;76,5244441414713;9,50796289480529;46,4241639688831;4;4,26;0;5;5,32403317116142
"590";"North America";"MEX";"Mexico";2011;"Presidential";"Felipe de Jesús Calderón Hinojosa";"National Action Party";696;"PAN";687,3360118;41,9624890968148;2,70396230183281;7,775193977;0;0;0;0;87294194;731,711242521728;114150;0,28429425;"Right";0;0,364138126373291;0,66;0,267070764767659;19318,58;3,819;5,171;23,418;27,656842295182;27,1731452941895;69,5245056152344;0,447386999972132;6540,12266905616;76,5667802279537;9,59520769207681;45,5842243816667;4;4,26;0;5;5,7294110109997
"591";"North America";"MEX";"Mexico";2012;"Presidential";"Felipe de Jesús Calderón Hinojosa";"National Action Party";696;"PAN";716,0839817;43,266477516418;2,43364170310389;7,922366001;0;0;0;0;84681611;700,538856156306;115756;0,28429425;"Right";1;0,327531754970551;0,649;0,271532009137431;19736,723;3,568;4,928;23,434;28,151823384545;28,5594310760498;70,064079284668;0,455502051174913;6923,87794194413;76,6585199140734;9,71157852756685;44,8516356279204;4;4,26;0;5;5,98144194853324
"592";"North America";"MEX";"Mexico";2013;"Presidential";"Enrique Peña Nieto";"National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party";1474;"PRI";737,6880605;42,3648517263161;2,40445786972301;8,158979076;0;0;0;0;83599387;660,351643940137;117291;0,49793389;"Center";0;0,0256122704595327;0,623;0,275828684684006;19649,773;3,974;4,938;23,109;30,761159167121;27,4690437316895;69,8463516235352;0,48764287589738;7324,18548899767;76,7955768077952;9,84799296945748;44,1794959811545;4;4,26;0;4;6,24445651328548
"593";"North America";"MEX";"Mexico";2014;"Presidential";"Enrique Peña Nieto";"National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party";1474;"PRI";762,6504269;42,3900982064281;2,40504696272626;8,306807034;0;1;1;2;80144000;559,286770311386;118756;0,49793389;"Center";0;0,0718392729759216;0,62;0,279798860214484;19892,794;4,081;4,835;22,578;32,618182849236;27,8466625213623;71,4643783569336;0,495321031372806;7651,4169580439;76,9741367091766;10,0005574873953;43,5125819778807;4;4,26;0;4;6,44297295129837
"594";"North America";"MEX";"Mexico";2015;"Presidential";"Enrique Peña Nieto";"National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party";1474;"PRI";785,9075055;41,4230133605257;2,43309359181369;8,390713239;0;0;0;0;72055451;441,202659419505;120150;0,49793389;"Center";0;0,0643261820077896;0,639;0,283696618613429;20192,737;2,131;4,347;22,699;34,972219277843;31,1601753234863;71,4700241088867;0,45074282393045;7186,09830676773;77,1903854182753;10,1739429054871;42,7981559803029;4;4,26;0;4;5,98093908178754
"595";"North America";"MEX";"Mexico";2016;"Presidential";"Enrique Peña Nieto";"National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party";1474;"PRI";767,3010028;38,5002407750162;2,20116853823505;8,078714871;0;0;0;0;69008722;444,508610322689;121519;0,5;"Center";0;0,0643261820077896;0,64;0,287762596811155;20321,664;3,36;3,875;23,841;37,001054892934;34,1387634277344;66,9541625976562;0,480046272445401;8035,56974241355;77,4405087351486;10,3654082091867;42,0314436669112;4;4,26;0;4;6,61260357838161
"596";"North America";"MEX";"Mexico";2017;"Presidential";"Enrique Peña Nieto";"National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party";1474;"PRI";738,7106758;40,505450091545;2,25417170766726;7,705917465;0;0;0;0;84368179;500,20367503231;122839;0,5;"Center";0;-0,0342451371252537;0,635;0,291798820352313;20480,633;6,773;3,419;23,984;35,206191089628;35,4896278381348;72,3079299926758;0,424849155540147;7280,6723941179;77,7206924598541;10,5755380742914;41,2427197089067;4;4,26;0;4;5,92700395975049
"597";"North America";"MEX";"Mexico";2018;"Presidential";"Enrique Peña Nieto";"National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party";1474;"PRI";736,32615668;40,5258321529427;2,28982969904133;7,6012071;0;0;0;0;100673511;554,843479124246;124014;0,5;"Center";1;0,218365013599396;0,675;0,295740156031015;20670,219;4,831;3,322;22,831;35,349965716433;36,4169235229492;71,7670440673828;0,464611544931539;8142,7203878443;78,0271223924494;10,8069963878908;40,4620055085679;4;4,26;0;4;6,5659686711535
"598";"North America";"MEX";"Mexico";2019;"Presidential";"Andrés Manuel López Obrador";"National Regeneration Movement";6110;"MORENA";771,80814512;43,3249117016389;2,85176564132148;8,068493011;2;1;3;6;93368682;533,576417192106;125085;0,61199999;"Left";0;0,339266449213028;0,685;0,300078283369287;20409,184;2,829;3,49;22,978;36,128475543893;35,4314270019531;73,4594573974609;0,509337628297564;8950,13287788069;78,355984332992;11,0597076431255;39,7275869581195;;4,26;0;1;7,1552407386023
"599";"North America";"MEX";"Mexico";2020;"Presidential";"Andrés Manuel López Obrador";"National Regeneration Movement";6110;"MORENA";787,7412419;44,9478952502838;3,06494150641358;9,077382212;0;0;0;0;74654818;518,639650178865;125998;0,61199999;"Left";0;0,278315454721451;0,663;0,304482080688266;18466,27;3,15;4,408;23,5;41,434510171985;33,8459358215332;73,7985534667969;0,717690608258695;11694,4804490399;78,677960602824;11,2522495542144;39,0567277899285;;4,26;0;1;9,28148101480971
"600";"North America";"MEX";"Mexico";2021;;;;;;788,1973873;;;8,755878891;0;0;1;1;;;;;;;0,154716491699219;0,618;0,308601927275058;19365,46;7,355;4,142;23,007;40,667519507575;37,8067359924316;73,3126220703125;0,659404192954647;11265,1115777723;78,9324007418057;11,3639250657102;38,4421117369035;;4,26;0;;
"601";"Central America";"NIC";"Nicaragua";1990;"Presidential";"Violeta Barrios Torres de Chamorro";"National Opposition Union";7145;"UNO";76,287898715;32,2016974538193;32,1118322516226;6,213872832;0;0;0;0;;;;0,63541669;"Left";1;0,568026065826416;0,634;0,133166638683093;;;15,5;;;72,0819549560547;23,7422695159912;;115,748788578139;53,4931500385358;5,50118348728615;90,1047587137981;3;5,1;1066734,85645041;4;
"602";"Central America";"NIC";"Nicaragua";1991;"Presidential";"Violeta Barrios Torres de Chamorro";"National Opposition Union";7145;"UNO";66,97266233;47,1574071102267;11,2917375442651;5,612950465;0;0;0;0;;;;0,55434781;"0";0;0,329254329204559;0,69;0,138683391053078;;;14,9;;;60,6309928894043;27,812593460083;4,00221575959008;95,9227649058972;53,689220220561;5,52576768562616;88,7362631098171;0;5,1;1066734,85645041;4;
"603";"Central America";"NIC";"Nicaragua";1992;"Presidential";"Violeta Barrios Torres de Chamorro";"National Opposition Union";7145;"UNO";55,242146751;36,8200434787831;8,45073805834805;4,72357473;0;0;0;0;;;;0,55434781;"0";0;0,34344682097435;0,691;0,144755662922264;;;14,4;;;54,944522857666;25,5234851837158;2,63275323516287;64,2598837215841;53,8816325285926;5,54434235069674;87,2246300379784;0;5,1;1066734,85645041;4;
"604";"Central America";"NIC";"Nicaragua";1993;"Presidential";"Violeta Barrios Torres de Chamorro";"National Opposition Union";7145;"UNO";51,855466407;35,6294592564777;7,51066198165335;4,548127541;0;0;0;0;;;;0,9512195;"0";0;0,386024236679077;0,694;0,150778117198167;;;15;;;51,9195518493652;26,1758861541748;2,10232558139535;54,2176910799877;54,0713283349293;5,55715069899472;85,5910478547324;0;5,1;1066734,85645041;4;
"605";"Central America";"NIC";"Nicaragua";1994;"Presidential";"Violeta Barrios Torres de Chamorro";"National Opposition Union";7145;"UNO";56,281710611;36,1349008985426;6,58855396661906;4,891914795;0;0;0;0;;;;0,9512195;"0";0;0,386024236679077;0,693;0,156773062307537;3470,119;;17,1;;;26,5284881591797;26,6297492980957;1,18950040982787;55,0587634455991;54,2592490118693;5,56390082160162;83,8414601143931;0;5,1;1066734,85645041;4;
"606";"Central America";"NIC";"Nicaragua";1995;"Presidential";"Violeta Barrios Torres de Chamorro";"National Opposition Union";7145;"UNO";;;;;0;0;0;0;363873;81,9222069152148;4722;0,73584908;"0";0;0,386024236679077;0,692;0,162697152840405;3569,163;11,119;16,907;;;29,3331108093262;37,599494934082;1,10282030687536;55,1707631996521;54,4454415882899;5,56538776169749;81,9955361200602;0;5,1;1066734,85645041;4;1,16837702667624
"607";"Central America";"NIC";"Nicaragua";1996;"Presidential";"Violeta Barrios Torres de Chamorro";"National Opposition Union";7145;"UNO";;;;;0;0;0;0;370363;63,6903633730094;4812;0,73584908;"0";1;0,0428169891238213;0,682;0,168551097342535;3693,718;12,103;15,953;;;32,3218460083008;40,616455078125;0,949704913116282;49,5998583678689;54,6219424540121;5,64905667190803;80,0088865093838;0;5,1;1066734,85645041;4;1,03075349891664
"608";"Central America";"NIC";"Nicaragua";1997;"Presidential";"José Arnoldo Alemán Lacayo";"Constitutionalist Liberal Party";286;"PLC";;;;;0;0;0;0;504649;82,1414304261603;4896;0,46666667;"Right";0;-0,564968287944794;0,635;0,174237451145555;3741,089;7,251;14,274;;86,404580228426;36,3047637939453;40,6070327758789;0,894669832421458;48,8413297947271;54,7838878574412;5,81245437532732;77,9114127862536;0;5,1;1066734,85645041;5;0,997576180447857
"609";"Central America";"NIC";"Nicaragua";1998;"Presidential";"José Arnoldo Alemán Lacayo";"Constitutionalist Liberal Party";286;"PLC";55,944999604;31,4509986233814;4,1292909022085;4,312868447;0;0;0;0;589225;84,4953132857667;4975;0,46666667;"Right";0;-0,564968287944794;0,635;0,179354400516324;3803,368;18,463;13,213;;86,469962528301;38,220458984375;41,5215797424316;0,735362192331601;41,9964449707562;54,9348900789023;5,96851709033954;75,8053854147746;0;5,1;1066734,85645041;5;0,844149647653391
"610";"Central America";"NIC";"Nicaragua";1999;"Presidential";"José Arnoldo Alemán Lacayo";"Constitutionalist Liberal Party";286;"PLC";84,489444381;35,0696811217056;3,14735271730425;6,184881936;0;0;0;0;568374;73,6034070807589;5050;0,46666667;"Right";0;-0,780118525028229;0,603;0,184420180393386;3991,201;7,193;10,683;;99,826428227216;43,4314308166504;50,8894462585449;0,71949282543475;43,1952393948248;55,0779505708784;6,12184435211098;73,7451112237444;0;5,1;1066734,85645041;5;0,855351275145046
"611";"Central America";"NIC";"Nicaragua";2000;"Presidential";"José Arnoldo Alemán Lacayo";"Constitutionalist Liberal Party";286;"PLC";81,815972179;34,5911228332307;3,57173659339506;5,843413609;0;1;0;1;632433;125,394495412844;5123;0,46666667;"Right";0;-0,778344452381134;0,589;0,18908633845859;4072,43;9,873;9,8;22,718;95,219355158618;47,1535224914551;52,8172874450684;0,782751441383728;49,6041567012199;55,2160707858522;6,27997181125451;71,7654548909175;0;5,1;1066734,85645041;5;0,968263843474915
"612";"Central America";"NIC";"Nicaragua";2001;"Presidential";"José Arnoldo Alemán Lacayo";"Constitutionalist Liberal Party";286;"PLC";75,86172618;34,0788952121418;3,36200076599315;5,341326957;0;0;0;0;679773;120,770771944436;5193;0,46666667;"Right";1;-0,686093389987946;0,592;0,193553163187418;4108,729;4,838;6,4;19,567;87,475545614262;46,466983795166;50,2646331787109;0,683524520762284;45,1267430578834;55,3522521763064;6,44379005716265;69,8189502858133;0;5,1;1066734,85645041;5;0,868991778507286
"613";"Central America";"NIC";"Nicaragua";2002;"Presidential";"Enrique José Bolaños Geyer";"Constitutionalist Liberal Party";286;"PLC";83,687506644;37,7356874911061;4,13907056453601;5,932279898;0;0;0;0;594901;115,010328493098;5259;0,51086956;"0";0;-0,343471646308899;0,613;0,198008035045184;4056,602;3,873;12,2;20,797;110,38549461061;47,0969085693359;53,9943313598633;0,865165582304889;57,2711068184692;55,4894961947237;6,6140383392362;67,876989444631;0;5,1;1066734,85645041;5;1,08901134851624
"614";"Central America";"NIC";"Nicaragua";2003;"Presidential";"Enrique José Bolaños Geyer";"Constitutionalist Liberal Party";286;"PLC";100,92359015;38,0681179302633;3,53359871518606;7,075524783;0;0;0;0;666289;124,455684191597;5323;0,51086956;"0";0;-0,343471646308899;0,608;0,20264736581796;4075,614;6,48;6,998;22,18;109,5402050996;54,1504592895508;57,3407363891602;0,860737429085598;58,4301724760731;55,6308042935869;6,78759372698057;65,9625443481363;0;5,1;1066734,85645041;5;1,09769251317064
"615";"Central America";"NIC";"Nicaragua";2004;"Presidential";"Enrique José Bolaños Geyer";"Constitutionalist Liberal Party";286;"PLC";100,20020607;39,0999799109856;3,22380362545477;6,762245122;0;0;0;0;789796;154,509698264755;5386;0,51086956;"0";0;-0,343471646308899;0,608;0,207185777655963;4208,12;9,256;6,537;22,515;84,047521956382;59,0612640380859;50,0112686157227;0,730793275300281;52,5240788612724;55,7791779253789;6,96160783319993;64,122351893749;0;5,1;1066734,85645041;5;0,975196414060014
"616";"Central America";"NIC";"Nicaragua";2005;"Presidential";"Enrique José Bolaños Geyer";"Constitutionalist Liberal Party";286;"PLC";108,1182063;40,9023572251656;3,05651362437357;7,093119371;0;1;0;1;1034867;167,805275486302;5455;0,51086956;"0";0;-0,343471646308899;0,608;0,211678805375587;4299,829;9,583;5,559;22,983;66,607602625864;63,5068778991699;46,1188201904297;0,700404064217207;52,6240443368332;55,9375480421093;7,10787097281765;62,3608540649806;0;5,1;1066734,85645041;5;0,964693755029024
"617";"Central America";"NIC";"Nicaragua";2006;"Presidential";"Enrique José Bolaños Geyer";"Constitutionalist Liberal Party";286;"PLC";108,394490229;39,0088219254631;3,07431006237282;6,945164286;0;0;0;0;1264723;194,522492064611;5530;0,51086956;"0";1;-0,424149394035339;0,56;0,216126902818014;4431,783;9,447;5,193;22,39;51,155669703906;65,2719802856445;50,4684104919434;0,551255993486822;55,3185730954151;56,1058547675536;7,16481298436187;60,7949524545444;0;5,1;1066734,85645041;5;1,00033586067658
"618";"Central America";"NIC";"Nicaragua";2007;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";122,47874648;43,5343477090616;3,01168257236555;7,571798506;0;0;2;2;1755249;211,210143816998;5607;0,42222223;"Left";0;-0,747679471969604;0,457;0,220007073266388;4596,057;16,877;5,935;22,805;30,916018510001;67,7790679931641;53,7704429626465;0,53172621458102;55,3343368075498;56,2816618351146;7,16157086148905;59,4165025302264;0;5,1;1066734,85645041;2;0,986879557830387
"619";"Central America";"NIC";"Nicaragua";2008;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";123,3974125;43,6721588184849;2,93231379875686;7,477287454;0;0;0;0;1918177;215,36514646227;5688;0,42222223;"Left";0;-0,921310544013977;0,445;0,222725214093157;4692,465;13,774;6,062;21,474;25,999247187751;71,1450958251953;52,9981155395508;0,502058376769716;52,4061849071831;56,4638124507513;7,15941042868861;58,1031382320447;0;5,1;1066734,85645041;2;0,921346429451179
"620";"Central America";"NIC";"Nicaragua";2009;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";125,656689412;45,1038621749557;2,84087303382332;7,981926027;0;0;0;0;1524028;234,784478699672;5771;0,42222223;"Left";0;-0,878796458244324;0,443;0,225285312006751;4458,813;0,933;8,158;21,264;29,258145670415;67,1394577026367;56,3173332214355;0,502751000926974;51,9004290323143;56,651098305894;7,15789052450387;56,8721154258817;0;5,1;1066734,85645041;2;0,89933164152338
"621";"Central America";"NIC";"Nicaragua";2010;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";119,635352013;43,4493642629846;2,97701423864361;7,377946948;0;0;0;0;1842045;313,499070760867;5856;0,42222223;"Left";0;-0,880570530891418;0,436;0,227797998690391;4597,126;9,23;7,829;22,459;30,347139542442;70,7527542114258;56,634105682373;0,505472679188859;54,8354895134998;56,842311091973;7,1574336739445;55,7320565903604;0;5,1;1066734,85645041;2;0,936398386501022
"622";"Central America";"NIC";"Nicaragua";2011;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";120,18580139;42,2017389547248;3,04886921023123;7,066057548;0;0;0;0;2658123;353,675608857273;5943;0,42222223;"Left";1;-0,925631403923035;0,427;0,230209222629333;4826,71;7,95;5,93;23,474;28,794342844179;74,9137115478516;55,7158393859863;0,526411336509848;61,9121370093305;57,0362425004184;7,15731642413076;54,6490204115;0;5,1;1066734,85645041;3;1,04176572453863
"623";"Central America";"NIC";"Nicaragua";2012;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";130,63830152;42,6595621442201;2,85718994976936;7,30919623;0;0;0;0;2834928;351,604423208422;6031;0,68888891;"Left";0;-0,902563571929932;0,369;0,232498188200204;4990,043;6,619;5,912;23,935;27,852459798363;75,1372222900391;55,3271980285645;0,665903553721293;82,6663731752518;57,2316842226606;7,16844012839876;53,6239461882675;0;5,1;1066734,85645041;3;1,37069098284284
"624";"Central America";"NIC";"Nicaragua";2013;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";138,39823892;43,6563667602625;3,05525347033864;7,478355235;0;0;0;0;2848640;306,24970775739;6119;0,68888891;"Left";0;-1,10202360153198;0,323;0,234131766841648;5181,915;5,675;5,746;23,48;28,835446014957;77,5417709350586;56,5891418457031;0,678614215031222;86,0961691747719;57,4274279501299;7,21231838070744;52,6820000668025;0;5,1;1066734,85645041;3;1,4070300567866
"625";"Central America";"NIC";"Nicaragua";2014;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";154,02290111;45,4242906506897;3,04400532947794;8,047715736;0;0;0;0;2615068;324,79053266003;6209;0,68888891;"Left";0;-1,10557174682617;0,321;0,235247373927866;5373,953;6,48;6,557;23,346;28,68961634759;67,8615036010742;52,8133735656738;0,685091959091359;93,1017326889233;57,6222653742564;7,30803247781288;51,8100641771487;0;5,1;1066734,85645041;3;1,49946420822875
"626";"Central America";"NIC";"Nicaragua";2015;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";160,1340174;44,195231562875;3,01694999778515;8,089035505;0;0;0;0;2335740;316,30857386763;6299;0,68888891;"Left";0;-1,10557174682617;0,321;0,236330014692404;5573,442;3,052;5,909;23,788;28,910783149081;63,2533264160156;56,5276184082031;0,775537371941149;114,257379059719;57,8149881864705;7,43869422505744;50,984104951272;0;5,1;1066734,85645041;3;1,81389711160056
"627";"Central America";"NIC";"Nicaragua";2016;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";170,09180705;43,4943064246578;3,14553139284408;8,323687247;0;0;0;0;1697952;311,727020132091;6389;0,68888891;"Left";1;-1,03114974498749;0,309;0,237401829049297;5780,462;3,13;4,481;24,916;30,915915505065;63,3228721618652;56,3987236022949;0,639876675817232;99,5882176405868;58,0043880782023;7,57307728332494;50,2051758487395;0;5,1;1066734,85645041;3;1,55874499359191
"628";"Central America";"NIC";"Nicaragua";2017;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";175,29292436;42,7472976455864;3,22523856653521;8,303697522;0;0;0;0;2243985;352,876061361088;6481;0,76923078;"Left";0;-1,09113228321075;0,283;0,238332063757714;5972,546;5,678;3,67;25,625;34,080407844545;68,2448196411133;57,1466255187988;0,626510067010078;102,292048400823;58,1892567408822;7,70503426497601;49,4838415695616;0;5,1;1066734,85645041;3;1,57833742324985
"629";"Central America";"NIC";"Nicaragua";2018;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";167,578408773;42,5678388726505;3,3499701084502;8,318310298;0;0;0;0;2493200;334,773437509677;6572;0,76923078;"Left";0;-1,89688062667847;0,223;0,238969462858413;5712,166;3,885;5,5;24,623;37,685690245673;66,4625396728516;58,4959297180176;0,62717222145559;96,7977706041358;58,3683858659405;7,84294580495304;48,7737069376884;0;5,1;1066734,85645041;3;1,47288147602154
"630";"Central America";"NIC";"Nicaragua";2019;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";170,18380332;46,3768600743691;3,37298798753474;8,888116119;0;0;0;0;2288820;351,186478696623;6664;0,76923078;"Left";0;-1,91751730442047;0,217;0,23894618044357;5489,512;6,13;5,341;27,378;41,738510375599;64,0759201049805;58,956356048584;0,605020089397565;90,0630273166463;58,5405671448072;7,98069919576774;48,0306139071568;;5,1;1066734,85645041;3;1,35148600415135
"631";"Central America";"NIC";"Nicaragua";2020;"Presidential";"José Daniel Ortega Saavedra";"Sandinista National Liberation Front";769;"FSLN";176,57115749;46,7204926771034;3,05269145565581;9,50313625;0;0;0;0;2033729;383,063274153317;6756;0,76923078;"Left";0;-1,76671957969666;0,219;0,238857700100421;5439,459;2,931;6,486;26,73;48,050340210971;54,7131843566895;58,8493309020996;0,629971870953776;93,8560838832333;58,7045922689128;8,01141792691136;47,2274380198901;;5,1;1066734,85645041;3;1,38922563474294
"632";"Central America";"NIC";"Nicaragua";2021;;;;;;210,49821467;;;10,387644164;0;0;0;0;;;;;;;-1,9204421043396;0,198;0,238791914811521;5962,878;7,21;11,1;29,128;49,395307279083;60,6191329956055;57,951774597168;0,549759399022683;88,7565454651373;58,8592529296875;7,97132070597544;46,3935181431637;;5,1;1066734,85645041;;
"633";"Central America";"PAN";"Panama";1990;"Presidential";"Guillermo David Endara Galimany";"Panamenista Party / Authentic Panameñista Party";202;"PPA";;;0;;0;0;0;0;;;;0,86666667;"Right";0;-0,170351341366768;0,475;0,210377886053536;10761,684;0,496;16,719;;;45,5607147216797;24,7332859039307;0;0;53,8712763235306;7,19904887685796;60,4891919687184;0;5,1;1663811,9443295;5;
"634";"Central America";"PAN";"Panama";1991;"Presidential";"Guillermo David Endara Galimany";"Panamenista Party / Authentic Panameñista Party";202;"PPA";;;0;;0;0;0;0;;;;0,86666667;"Right";0;-0,0142341256141663;0,68;0,213388611009795;11527,012;0,787;15,971;;;46,3602523803711;26,180793762207;0;0;54,5277463774443;7,24292868154288;59,4988569289913;0;5,1;1663811,9443295;5;
"635";"Central America";"PAN";"Panama";1992;"Presidential";"Guillermo David Endara Galimany";"Panamenista Party / Authentic Panameñista Party";202;"PPA";;;0;;0;0;0;0;;;;0,82089549;"Right";0;-0,0142341256141663;0,696;0,218604779425324;12211,246;1,649;14,674;;;45,5712890625;26,0451145172119;0;0;55,3376133253207;7,29137663770586;58,5568633748299;0;5,1;1663811,9443295;5;
"636";"Central America";"PAN";"Panama";1993;"Presidential";"Guillermo David Endara Galimany";"Panamenista Party / Authentic Panameñista Party";202;"PPA";;;0;;0;0;0;0;;;;0,82089549;"Right";0;-0,0142341256141663;0,701;0,223943268163241;12610,715;0,954;13,262;;;46,623233795166;27,6888370513916;0;0;56,2553745051635;7,347194273386;57,670243907364;0;5,1;1663811,9443295;5;
"637";"Central America";"PAN";"Panama";1994;"Presidential";"Guillermo David Endara Galimany";"Panamenista Party / Authentic Panameñista Party";202;"PPA";;;0;;0;0;0;0;;;;0,82089549;"Right";1;0,221535816788673;0,708;0,229282897640823;12704,197;1,323;14,008;20,872;;45,5675430297852;27,4079837799072;0;0;57,2394879441357;7,40916861624282;56,8132842263653;0;5,1;1663811,9443295;5;
"638";"Central America";"PAN";"Panama";1995;"Presidential";"Ernesto Pérez Balladares González Revilla";"Democratic Revolutionary Party";1351;"PRD";;;0;;0;0;0;0;263732;80,2362216719815;2716;0,44594595;"0";0;0,221535816788673;0,711;0,234645466701492;12664,67;0,84;14,019;22,646;;50,6278305053711;28,2966613769531;0;0;58,2484116694001;7,47257823114969;55,9667429507233;0;5,1;1663811,9443295;2;0
"639";"Central America";"PAN";"Panama";1996;"Presidential";"Ernesto Pérez Balladares González Revilla";"Democratic Revolutionary Party";1351;"PRD";;;0;;0;0;0;0;338409;75,4463390239768;2772;0,44594595;"0";0;0,221535816788673;0,711;0,239987125447782;13322,245;2,313;14,317;19,394;;52,9573135375977;29,5825862884521;0;0;59,2406037081197;7,53870303229577;55,1206301305907;0;5,1;1663811,9443295;2;0
"640";"Central America";"PAN";"Panama";1997;"Presidential";"Ernesto Pérez Balladares González Revilla";"Democratic Revolutionary Party";1351;"PRD";;;0;;0;0;0;0;427078;92,8228542337273;2828;0,44594595;"0";0;0,221535816788673;0,711;0,245275367606608;13898,827;-0,452;13,37;20,3;;47,4586296081543;32,1500625610352;0;0;60,1745220874573;7,61319443850023;54,2612010351488;0;5,1;1663811,9443295;2;0
